TFMZ	27-5-1955
GGEF	19-5-1955
FHNS	19-5-1955
MCBG	18-5-1955
AZXA	17-5-1955
TSMW	16-5-1955
JCJI	15-5-1955
SQAV	14-5-1955
NMWP	11-5-1955
KTXS	11-5-1955
AETQ	9-5-1955
ZHSX	8-5-1955
DDFV	8-5-1955
BOLI	7-5-1955
ZQOQ	3-5-1955
AXTP	22-4-1955
UAPK	20-4-1955
EEGB	18-4-1955
FRWH	16-4-1955
YWAP	16-4-1955
ZNLO	14-4-1955
BXXQ	14-4-1955
EMNU	10-4-1955
XDBJ	9-4-1955
GXOQ	28-3-1955
NDQE	27-3-1955
CFQK	24-3-1955
GGKZ	24-3-1955
ABIT	22-3-1955
FERN	18-3-1955
ODMF	10-3-1955
SOOO	3-3-1955
LFLN	2-3-1955
CGFA	30-2-1955
LKMQ	27-2-1955
CEFD	27-2-1955
NFBV	21-2-1955
STUR	18-2-1955
DDDI	13-2-1955
HDDX	9-2-1955
YVDV	9-2-1955
XKDK	4-2-1955
LNOK	4-2-1955
UQTV	2-2-1955
PTSE	1-2-1955
VQDR	28-1-1955
RICU	19-1-1955
XNJH	11-1-1955
JYUK	10-1-1955
JTKB	9-1-1955
IDNR	8-1-1955
XYUC	2-1-1955
EKNN	27-11-1954
JMAV	27-11-1954
IUUP	24-11-1954
EEZI	20-11-1954
OPFJ	19-11-1954
SDNB	19-11-1954
VDWB	14-11-1954
BCLZ	9-11-1954
RWDR	8-11-1954
FBCI	2-11-1954
EOGI	30-10-1954
NMDC	29-10-1954
YHXI	22-10-1954
XHNL	22-10-1954
XLRM	16-10-1954
XJZY	16-10-1954
XBSN	15-10-1954
VVKI	14-10-1954
BOJI	13-10-1954
DSES	11-10-1954
QAWT	10-10-1954
DDBN	8-10-1954
TABZ	7-10-1954
PHWW	5-10-1954
UBCW	29-9-1954
JEGF	27-9-1954
IVMI	27-9-1954
KDSU	26-9-1954
EYTR	22-9-1954
KNLH	22-9-1954
BNYU	21-9-1954
ZUQK	12-9-1954
RRDI	12-9-1954
LHJZ	11-9-1954
JVVJ	9-9-1954
VMNT	8-9-1954
SSIA	6-9-1954
MJCL	6-9-1954
SIIV	5-9-1954
WTDB	2-9-1954
WUZR	2-9-1954
HNJY	1-9-1954
UHHT	1-9-1954
FDUP	21-8-1954
OUQD	17-8-1954
ZFBS	14-8-1954
PXZI	13-8-1954
UBXJ	11-8-1954
QWAR	6-8-1954
HTOH	5-8-1954
HRJV	28-7-1954
IHOR	22-7-1954
GRVU	14-7-1954
RAEU	12-7-1954
ASWB	8-7-1954
EBYB	7-7-1954
XKVF	3-7-1954
RVKG	1-7-1954
LFDZ	28-6-1954
PBAV	28-6-1954
INIO	24-6-1954
INNJ	19-6-1954
ACLI	17-6-1954
RFHJ	5-6-1954
XSNH	2-6-1954
WAGH	2-6-1954
VZPD	1-6-1954
GVHV	26-5-1954
BQCZ	26-5-1954
QBXS	25-5-1954
BVNC	25-5-1954
NJVY	24-5-1954
UNMS	21-5-1954
XYAH	20-5-1954
ATRG	17-5-1954
OYSK	15-5-1954
VEUK	14-5-1954
AMCG	13-5-1954
RFXA	12-5-1954
SKKM	9-5-1954
XWMM	5-5-1954
MZWX	3-5-1954
CTFM	1-5-1954
VATD	21-4-1954
BRFM	20-4-1954
FIJC	19-4-1954
FXTQ	19-4-1954
BTSE	14-4-1954
VJGM	10-4-1954
DQWU	8-4-1954
PBMU	4-4-1954
GIEL	2-4-1954
SUBN	30-3-1954
ULTO	29-3-1954
OYAP	27-3-1954
DFKY	24-3-1954
CBSQ	24-3-1954
FOBW	21-3-1954
KVLR	18-3-1954
NUZH	17-3-1954
BRKB	15-3-1954
PCQJ	14-3-1954
ZQGI	13-3-1954
ZHDC	12-3-1954
IBZK	6-3-1954
MBLM	6-3-1954
AMKR	30-2-1954
TRLK	27-2-1954
BKSI	26-2-1954
MBMK	25-2-1954
CHKM	23-2-1954
XWTD	23-2-1954
ZFBA	22-2-1954
QLXW	19-2-1954
MMDX	15-2-1954
VAYT	14-2-1954
IBKX	11-2-1954
AJPT	10-2-1954
ZDWF	9-2-1954
LPJA	9-2-1954
HHKZ	7-2-1954
NQMG	6-2-1954
EJAD	6-2-1954
IRRC	5-2-1954
GGFK	29-1-1954
XAWH	27-1-1954
YWFO	25-1-1954
XMNC	22-1-1954
JEKI	20-1-1954
GRQA	18-1-1954
SVQD	12-1-1954
JDCZ	10-1-1954
ICXJ	9-1-1954
NEIB	8-1-1954
UAXZ	7-1-1954
RHUV	27-11-1953
UAKJ	23-11-1953
LQKT	23-11-1953
BMDE	23-11-1953
OSSE	18-11-1953
VMPX	16-11-1953
VFGN	16-11-1953
FFFT	16-11-1953
JMIQ	6-11-1953
AGFN	6-11-1953
EMBH	3-11-1953
NFUO	2-11-1953
ASLJ	1-11-1953
WYEC	30-10-1953
LBWI	29-10-1953
PCDK	29-10-1953
GHTF	24-10-1953
MNWC	22-10-1953
ISEG	20-10-1953
QDSN	19-10-1953
FUFU	16-10-1953
FDEJ	10-10-1953
HSMT	9-10-1953
TGZP	8-10-1953
KLPT	6-10-1953
AAZR	6-10-1953
JNFQ	5-10-1953
SZYI	4-10-1953
AGKT	2-10-1953
HIDS	27-9-1953
EMJU	22-9-1953
PQAQ	14-9-1953
IDDT	29-8-1953
AVYM	25-8-1953
XHIG	23-8-1953
AIUM	19-8-1953
RVXT	18-8-1953
SRIX	17-8-1953
WUKG	16-8-1953
PDRY	11-8-1953
TDQJ	9-8-1953
YIHD	9-8-1953
TNTV	9-8-1953
IBKO	5-8-1953
EROC	2-8-1953
XITV	30-7-1953
SAFW	28-7-1953
YLVZ	18-7-1953
IVKH	17-7-1953
NYAS	10-7-1953
PSKW	7-7-1953
OYMP	5-7-1953
PZBK	3-7-1953
HYOH	3-7-1953
JHNP	1-7-1953
PXJW	29-6-1953
YMST	24-6-1953
XKTD	19-6-1953
CHJZ	17-6-1953
HKMO	15-6-1953
TBFQ	13-6-1953
QGMC	6-6-1953
IJGS	5-6-1953
RXKC	29-5-1953
AEAC	28-5-1953
ZRSS	26-5-1953
DYTZ	19-5-1953
UGCU	19-5-1953
ONWZ	17-5-1953
MHGZ	15-5-1953
BPOQ	14-5-1953
YKMV	14-5-1953
PIMY	10-5-1953
MFHD	7-5-1953
SAQX	4-5-1953
KPDM	1-5-1953
PIQJ	30-4-1953
VVRA	28-4-1953
DJQD	24-4-1953
TPVC	23-4-1953
IXEH	20-4-1953
BZRG	19-4-1953
GEMC	18-4-1953
UUDU	10-4-1953
VQCI	9-4-1953
UFLJ	5-4-1953
JNPB	27-3-1953
WVSH	21-3-1953
KXPM	21-3-1953
QNKX	17-3-1953
ODRA	15-3-1953
AAFM	13-3-1953
UJRU	13-3-1953
PEQK	30-2-1953
QIFR	26-2-1953
FGKO	24-2-1953
PPEX	21-2-1953
VCAG	20-2-1953
HAWE	19-2-1953
KWWA	18-2-1953
HFPO	12-2-1953
OPNA	5-2-1953
FYPJ	5-2-1953
GSBG	4-2-1953
HPKS	1-2-1953
LUFS	29-1-1953
VJQT	28-1-1953
WGXD	27-1-1953
GLDQ	26-1-1953
JUFQ	24-1-1953
NCNF	22-1-1953
FXSN	19-1-1953
PQLE	19-1-1953
PFOE	16-1-1953
JTKA	14-1-1953
CKBN	13-1-1953
EMHG	6-1-1953
CTQC	5-1-1953
NXJU	5-1-1953
XOAS	4-1-1953
AIWU	2-1-1953
HWWE	28-11-1952
ADKB	24-11-1952
NIRD	19-11-1952
USDO	18-11-1952
GITC	18-11-1952
ACOO	13-11-1952
WEHB	11-11-1952
TRSF	11-11-1952
LSNV	7-11-1952
LZSR	4-11-1952
HQMZ	1-11-1952
ZMKE	27-10-1952
PKOD	26-10-1952
BLJK	25-10-1952
PDKP	23-10-1952
RIPJ	21-10-1952
BRHX	20-10-1952
QUBW	14-10-1952
XELN	14-10-1952
IQPB	11-10-1952
QJDK	2-10-1952
ZNKP	29-9-1952
LDWM	17-9-1952
CXZV	15-9-1952
HZLH	15-9-1952
JYJD	14-9-1952
RWAY	13-9-1952
CUDR	12-9-1952
BBOW	10-9-1952
CIAF	9-9-1952
CMAO	9-9-1952
KSTL	3-9-1952
RPSO	27-8-1952
CHCE	19-8-1952
RBQN	16-8-1952
UHPY	15-8-1952
KNKI	10-8-1952
CGTD	7-8-1952
JQTX	6-8-1952
KLDV	3-8-1952
SPCS	3-8-1952
GSBV	28-7-1952
AXVZ	26-7-1952
KHSY	24-7-1952
DUCI	24-7-1952
XKGQ	20-7-1952
ALRC	16-7-1952
EENS	15-7-1952
FWDD	13-7-1952
JHCU	12-7-1952
ZYPI	6-7-1952
AQTX	4-7-1952
FTGU	4-7-1952
CTPZ	1-7-1952
UPXR	1-7-1952
CADI	30-6-1952
SHGL	29-6-1952
YANC	28-6-1952
GPUI	26-6-1952
DYPC	21-6-1952
UIVG	21-6-1952
HFDF	21-6-1952
QPIG	20-6-1952
BJSL	15-6-1952
MNZL	14-6-1952
AXDA	12-6-1952
JLND	11-6-1952
LDMN	9-6-1952
LUXT	6-6-1952
EGHX	5-6-1952
YKOM	3-6-1952
SHGA	1-6-1952
BQWY	28-5-1952
IIPK	27-5-1952
VBGT	26-5-1952
HCHE	26-5-1952
CCHM	19-5-1952
GEUK	17-5-1952
GCSZ	14-5-1952
LHNY	11-5-1952
DTMZ	9-5-1952
ZGXX	28-4-1952
CPYK	26-4-1952
CHUW	25-4-1952
BJBT	25-4-1952
CEKX	25-4-1952
URRE	22-4-1952
GERL	22-4-1952
ZWBL	17-4-1952
GRPY	16-4-1952
TAVD	12-4-1952
QINQ	12-4-1952
BLTN	12-4-1952
XITL	10-4-1952
VOKA	9-4-1952
FODX	7-4-1952
HVKK	4-4-1952
JKCZ	2-4-1952
NOHH	25-3-1952
MTYX	9-3-1952
IYEG	9-3-1952
EDMS	8-3-1952
FQPQ	2-3-1952
MYGM	30-2-1952
HMKQ	30-2-1952
MJOA	27-2-1952
ZDHY	25-2-1952
NPAB	24-2-1952
DOLG	14-2-1952
FTHP	14-2-1952
WDNU	13-2-1952
DWQZ	11-2-1952
RWEA	11-2-1952
VWQN	5-2-1952
QWOC	5-2-1952
QGRI	1-2-1952
ZKPH	30-1-1952
TQNJ	27-1-1952
ZTWY	27-1-1952
AJTU	25-1-1952
XQTE	23-1-1952
CKIX	19-1-1952
HWHK	15-1-1952
PPAF	12-1-1952
LMZO	6-1-1952
YDFB	6-1-1952
UTCV	4-1-1952
XVIW	27-11-1951
DWIA	17-11-1951
EQWS	16-11-1951
PJGQ	11-11-1951
TGFU	10-11-1951
WBKH	9-11-1951
CZUW	9-11-1951
RYDV	4-11-1951
FFYP	2-11-1951
LVQU	29-10-1951
NKEH	28-10-1951
WUBX	26-10-1951
YWVI	23-10-1951
WLIH	20-10-1951
INNV	20-10-1951
SABZ	19-10-1951
YFPX	16-10-1951
QCMT	14-10-1951
QNNP	12-10-1951
XLIE	3-10-1951
VGWX	29-9-1951
WALR	25-9-1951
WQHI	23-9-1951
HGJI	18-9-1951
FXAA	14-9-1951
JQOU	12-9-1951
IKGC	11-9-1951
EHDE	11-9-1951
DSKL	11-9-1951
KXHM	10-9-1951
EUAQ	9-9-1951
NMDZ	7-9-1951
ZWDI	6-9-1951
XSVN	21-8-1951
LXYU	15-8-1951
MDHS	15-8-1951
IMQA	6-8-1951
LFTZ	5-8-1951
TUGF	3-8-1951
QKET	2-8-1951
KQGY	1-8-1951
EUTE	1-8-1951
YPVE	30-7-1951
XBRW	29-7-1951
WQGM	27-7-1951
ODOL	26-7-1951
TTFP	25-7-1951
QAGV	21-7-1951
RDGI	18-7-1951
BYPG	17-7-1951
VWCE	13-7-1951
LPXE	30-6-1951
XTAO	24-6-1951
PXTG	20-6-1951
LJYS	11-6-1951
JRIV	10-6-1951
ETYI	6-6-1951
EITM	28-5-1951
HSRK	26-5-1951
KPPW	24-5-1951
GFFL	22-5-1951
CBUK	19-5-1951
FKSA	15-5-1951
MTKI	15-5-1951
QNOO	15-5-1951
LNOG	8-5-1951
ZNYQ	8-5-1951
DJVW	5-5-1951
RYIN	27-4-1951
NRDA	25-4-1951
GDFY	25-4-1951
HXCB	20-4-1951
HXVC	17-4-1951
IUOT	13-4-1951
FKDU	9-4-1951
DXLK	4-4-1951
LURQ	1-4-1951
AIAB	30-3-1951
OAPE	28-3-1951
SXCG	25-3-1951
DSCS	21-3-1951
CTLF	19-3-1951
AJQZ	16-3-1951
GMVJ	16-3-1951
VUSZ	12-3-1951
YFRE	7-3-1951
MYUE	6-3-1951
RLEA	30-2-1951
NSXX	29-2-1951
KKTX	26-2-1951
MTWI	22-2-1951
LOOQ	17-2-1951
VKBW	16-2-1951
ZMEL	15-2-1951
EKYI	14-2-1951
LWZF	14-2-1951
EGDN	13-2-1951
CFPK	13-2-1951
ZZJZ	12-2-1951
CASZ	7-2-1951
IUHF	6-2-1951
JQFY	1-2-1951
ELMF	29-1-1951
NUWO	27-1-1951
SZBQ	27-1-1951
FWSX	21-1-1951
RVMP	19-1-1951
LJCT	18-1-1951
APQC	7-1-1951
MDBV	6-1-1951
YTSN	2-1-1951
XNXF	26-11-1950
PUGT	24-11-1950
CYGZ	22-11-1950
RGDE	21-11-1950
FLWD	20-11-1950
BPGM	3-11-1950
NWHR	28-10-1950
EWUI	27-10-1950
IWTT	26-10-1950
OPBF	26-10-1950
ALKN	25-10-1950
NGKR	22-10-1950
RMJR	19-10-1950
SSUZ	18-10-1950
FYAV	14-10-1950
QMSY	12-10-1950
HERJ	6-10-1950
BZSY	3-10-1950
ZRZX	3-10-1950
WMIG	23-9-1950
NDZU	17-9-1950
RZGP	9-9-1950
AVCT	8-9-1950
SGOJ	8-9-1950
QRPQ	6-9-1950
OGZQ	23-8-1950
RRZA	16-8-1950
OMGQ	15-8-1950
ANVQ	12-8-1950
QWAP	12-8-1950
ZOVB	9-8-1950
TMDZ	7-8-1950
RNKZ	6-8-1950
KYNU	5-8-1950
VIJJ	4-8-1950
NGMO	1-8-1950
HCYL	30-7-1950
TJNB	27-7-1950
SUTI	24-7-1950
FZUK	21-7-1950
SBOG	19-7-1950
RWVZ	14-7-1950
JZSB	12-7-1950
LBKE	12-7-1950
QQHL	8-7-1950
BIDG	8-7-1950
PIIA	8-7-1950
NCYY	7-7-1950
YHCZ	6-7-1950
FYAC	5-7-1950
SAJU	4-7-1950
WXNZ	4-7-1950
TUAQ	3-7-1950
WUTW	2-7-1950
KDWO	30-6-1950
AVKL	29-6-1950
QBRY	26-6-1950
TFDG	24-6-1950
ZVQJ	22-6-1950
FQZJ	20-6-1950
HDCO	18-6-1950
FIJA	16-6-1950
YYOW	15-6-1950
REJC	11-6-1950
FUKA	1-6-1950
BSWC	28-5-1950
UCSR	28-5-1950
QZNU	26-5-1950
WMFG	25-5-1950
ENVZ	24-5-1950
GEXQ	19-5-1950
NEIY	16-5-1950
HBWI	14-5-1950
WWSD	13-5-1950
AQGJ	9-5-1950
RECP	6-5-1950
CAYJ	5-5-1950
EWZA	5-5-1950
MSDB	30-4-1950
WPQF	28-4-1950
RWTZ	27-4-1950
YCJA	26-4-1950
JRWN	25-4-1950
JDSF	15-4-1950
NDLF	15-4-1950
CZLW	14-4-1950
GQIL	13-4-1950
PGAW	9-4-1950
JEZV	9-4-1950
XUNY	9-4-1950
CUOZ	3-4-1950
LZWH	3-4-1950
QRQH	1-4-1950
IFXG	1-4-1950
MJUL	24-3-1950
FGWY	21-3-1950
IIXE	19-3-1950
EBZF	19-3-1950
JTYO	17-3-1950
ZFUQ	16-3-1950
GWEB	14-3-1950
MFGO	12-3-1950
XGPT	7-3-1950
GXSN	7-3-1950
LNNQ	7-3-1950
XNJB	3-3-1950
HHWL	2-3-1950
QJBF	1-3-1950
OXON	1-3-1950
UUUL	21-2-1950
VTBP	19-2-1950
WSVS	17-2-1950
NBIX	15-2-1950
YJNE	8-2-1950
LLOA	8-2-1950
MPFW	7-2-1950
AUNI	4-2-1950
ARAM	4-2-1950
LWXU	3-2-1950
OYOM	2-2-1950
ATNS	26-1-1950
XRIW	22-1-1950
BMPD	14-1-1950
GDVI	13-1-1950
MUCX	11-1-1950
XYAL	5-1-1950
DOOH	4-1-1950
VZFT	4-1-1950
GWSJ	2-1-1950
FPPR	30-11-1949
OIFG	29-11-1949
MSKQ	27-11-1949
SUNQ	26-11-1949
TWZU	24-11-1949
DUIA	23-11-1949
ETLK	15-11-1949
ABUI	14-11-1949
UYUE	14-11-1949
IRTU	13-11-1949
KDJO	10-11-1949
ITTA	29-10-1949
PZUS	28-10-1949
VOWU	28-10-1949
NIDG	27-10-1949
CURY	26-10-1949
RQBA	26-10-1949
TDIA	23-10-1949
HZEY	23-10-1949
JBEX	22-10-1949
CXMG	19-10-1949
LJJO	17-10-1949
TSIF	17-10-1949
GOEG	14-10-1949
MIWT	13-10-1949
WMRN	13-10-1949
XBUM	5-10-1949
CHPI	29-9-1949
UQJB	25-9-1949
YNIJ	24-9-1949
BLNT	24-9-1949
FWMH	20-9-1949
EVRS	16-9-1949
AUZR	15-9-1949
MEPN	8-9-1949
COBF	5-9-1949
FKTI	1-9-1949
EOZW	30-8-1949
LYRL	28-8-1949
GKYP	25-8-1949
CWZY	24-8-1949
XLXA	22-8-1949
UGNH	21-8-1949
CFYE	18-8-1949
CZWI	14-8-1949
ITJI	13-8-1949
IQEJ	9-8-1949
TKIC	8-8-1949
IBLX	4-8-1949
TFRV	30-7-1949
GIWO	27-7-1949
RELC	23-7-1949
BRAP	23-7-1949
RQKK	23-7-1949
MLHM	20-7-1949
EUMT	18-7-1949
KBSE	14-7-1949
UPIH	12-7-1949
LDXG	11-7-1949
ERKD	9-7-1949
QXWU	5-7-1949
ZEXF	30-6-1949
UXFN	24-6-1949
XPCW	18-6-1949
EWBZ	17-6-1949
CUIS	16-6-1949
PRAF	15-6-1949
AOLM	15-6-1949
WJMU	12-6-1949
WKCP	5-6-1949
HTIN	4-6-1949
AUPA	3-6-1949
QQGK	1-6-1949
HNIQ	1-6-1949
MGFX	30-5-1949
ZYKO	29-5-1949
ZIZW	28-5-1949
QVEY	26-5-1949
MJXO	24-5-1949
SDMT	19-5-1949
DJEZ	14-5-1949
PEAF	10-5-1949
GVAD	9-5-1949
AOJF	7-5-1949
IHGJ	30-4-1949
GRED	28-4-1949
MTKR	23-4-1949
BOYR	19-4-1949
VXUR	19-4-1949
RFHX	14-4-1949
SSAT	12-4-1949
RFEZ	11-4-1949
PEVF	8-4-1949
AKJX	29-3-1949
LKNB	28-3-1949
LFTG	24-3-1949
MWHA	23-3-1949
RGBW	21-3-1949
OXEJ	20-3-1949
XMEU	18-3-1949
KAAS	16-3-1949
RSKA	16-3-1949
JUHB	14-3-1949
VDDO	13-3-1949
GUOO	12-3-1949
HBNO	11-3-1949
JXUP	7-3-1949
IPCR	6-3-1949
FTIJ	4-3-1949
ZXBK	2-3-1949
FUIE	2-3-1949
HTXZ	21-2-1949
BCNX	20-2-1949
NIWW	16-2-1949
RCOV	16-2-1949
QKCZ	11-2-1949
WAXI	8-2-1949
KJVQ	6-2-1949
OCBP	5-2-1949
ZDKV	5-2-1949
UKUC	4-2-1949
HXDC	2-2-1949
IBAL	28-1-1949
FIIH	23-1-1949
EEEV	20-1-1949
OGNZ	13-1-1949
QHFJ	13-1-1949
GATO	11-1-1949
AUSI	30-11-1948
KPPR	23-11-1948
KHZY	20-11-1948
UDRD	20-11-1948
JTMQ	19-11-1948
NQQS	18-11-1948
UGOK	17-11-1948
DYVQ	15-11-1948
YVAX	15-11-1948
SVIG	15-11-1948
XGFH	11-11-1948
BBPW	11-11-1948
USJH	6-11-1948
OBGX	4-11-1948
WLZX	2-11-1948
EQAL	2-11-1948
MOMR	27-10-1948
CHSJ	27-10-1948
QYSW	23-10-1948
UHBG	22-10-1948
WRTN	19-10-1948
SKSJ	17-10-1948
BPSF	17-10-1948
YLVR	12-10-1948
TBOO	9-10-1948
VTMM	29-9-1948
IUAA	28-9-1948
GKHU	22-9-1948
XMJJ	16-9-1948
HNWU	13-9-1948
QBWD	13-9-1948
PGEE	6-9-1948
XDWO	6-9-1948
CETB	5-9-1948
TYYO	5-9-1948
WTXB	4-9-1948
AXIO	24-8-1948
XQUQ	23-8-1948
NITK	20-8-1948
KGTG	19-8-1948
XHPT	12-8-1948
IRJD	10-8-1948
YDCM	9-8-1948
QPPG	7-8-1948
XNAO	7-8-1948
WCIJ	6-8-1948
WENL	1-8-1948
GJOR	1-8-1948
TFPL	28-7-1948
AIJP	28-7-1948
OCOK	27-7-1948
SFVV	21-7-1948
QSBM	20-7-1948
HPPP	11-7-1948
EXHS	25-6-1948
MSVQ	25-6-1948
YCFY	20-6-1948
FJGF	13-6-1948
DGAM	5-6-1948
ZVJG	1-6-1948
CCTV	29-5-1948
NPKB	29-5-1948
UFWQ	28-5-1948
RYCO	28-5-1948
HQXZ	27-5-1948
UMMP	26-5-1948
TQZT	24-5-1948
TRXC	23-5-1948
MVTL	20-5-1948
KBBZ	20-5-1948
BFDZ	20-5-1948
ATVT	18-5-1948
WWIA	16-5-1948
GCWY	13-5-1948
TEBM	11-5-1948
ZVMB	28-4-1948
BNQU	26-4-1948
GUNE	23-4-1948
WOGT	15-4-1948
FFWC	14-4-1948
NLUG	13-4-1948
DYUG	13-4-1948
ZKOD	13-4-1948
CLHI	11-4-1948
THFV	8-4-1948
TJQQ	8-4-1948
LUUS	6-4-1948
EVXF	30-3-1948
RUAZ	30-3-1948
HXEE	26-3-1948
MERB	22-3-1948
MLVX	21-3-1948
HHTP	16-3-1948
XGSU	15-3-1948
EXDP	8-3-1948
KVYC	8-3-1948
TOHE	7-3-1948
DMPF	3-3-1948
GOIE	22-2-1948
JNCD	19-2-1948
GRKC	18-2-1948
HVFJ	12-2-1948
WLDB	12-2-1948
ELSX	9-2-1948
GUUY	6-2-1948
EYNI	26-1-1948
MTUY	26-1-1948
OSQU	19-1-1948
MFKL	18-1-1948
VNYP	16-1-1948
JGFJ	15-1-1948
WSFI	10-1-1948
PJVE	3-1-1948
HGKW	2-1-1948
KOUT	28-11-1947
HHNK	24-11-1947
UXCN	23-11-1947
XZFR	21-11-1947
SQBV	16-11-1947
FLIR	11-11-1947
UHUU	9-11-1947
EEMG	6-11-1947
HBZE	2-11-1947
EAQN	1-11-1947
YNNB	30-10-1947
TDRJ	29-10-1947
LTNH	29-10-1947
SOYF	27-10-1947
SFUS	22-10-1947
JFNP	20-10-1947
AZHZ	16-10-1947
XIFW	15-10-1947
FFZL	12-10-1947
HEFE	10-10-1947
ZFAQ	8-10-1947
PURC	8-10-1947
IXMC	3-10-1947
UPGW	3-10-1947
GSTT	27-9-1947
GBJV	27-9-1947
WDLL	24-9-1947
NCIV	23-9-1947
ACIN	23-9-1947
WXYX	23-9-1947
XMKS	20-9-1947
RSOH	17-9-1947
NDYX	17-9-1947
FMXY	16-9-1947
ITNF	13-9-1947
LIDX	12-9-1947
UPAZ	11-9-1947
VXJQ	5-9-1947
YUXQ	5-9-1947
PXHM	3-9-1947
CNGB	29-8-1947
FEVN	27-8-1947
PKVF	26-8-1947
CNYC	20-8-1947
SFKH	20-8-1947
JUZS	18-8-1947
AKEA	13-8-1947
GKMC	10-8-1947
MUPN	9-8-1947
OFHY	9-8-1947
JASK	9-8-1947
QQQJ	7-8-1947
EZDB	6-8-1947
NGMJ	6-8-1947
TAJJ	3-8-1947
ORQL	1-8-1947
DGRD	28-7-1947
EGTY	26-7-1947
ZGMG	25-7-1947
UIEE	22-7-1947
LATT	22-7-1947
JJGV	19-7-1947
YDPH	18-7-1947
ISPL	12-7-1947
CDVE	9-7-1947
ZGGH	8-7-1947
WKCD	5-7-1947
OKSZ	2-7-1947
BZAY	2-7-1947
XKCI	26-6-1947
ERUM	25-6-1947
CVAZ	22-6-1947
EFQZ	21-6-1947
PAEP	18-6-1947
NOJG	15-6-1947
YZUE	15-6-1947
ZJJD	14-6-1947
HDWH	12-6-1947
JCAZ	10-6-1947
HWKV	8-6-1947
NHRV	4-6-1947
CDQK	3-6-1947
TVUK	28-5-1947
RDLZ	26-5-1947
KDEH	24-5-1947
PEKI	24-5-1947
ZCGM	14-5-1947
KATN	10-5-1947
CSEY	2-5-1947
ISVF	24-4-1947
MPQF	21-4-1947
JCMF	15-4-1947
WNIE	14-4-1947
YSZT	14-4-1947
LGCV	13-4-1947
TDYX	12-4-1947
ILWT	10-4-1947
PJSV	10-4-1947
RGKG	7-4-1947
HRKU	4-4-1947
PTAY	3-4-1947
BUPR	2-4-1947
YUFM	30-3-1947
ZPWH	17-3-1947
YWMB	12-3-1947
TQYU	9-3-1947
FTPF	7-3-1947
ZIVB	6-3-1947
INXY	6-3-1947
SZCY	1-3-1947
FMTF	29-2-1947
HSDC	24-2-1947
HTSY	23-2-1947
WEHR	22-2-1947
